chapter_code,group_name,source,sheet,category,path,param_name,zh,access,type
SJ,移动性参数管理,NR,SM,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,NR,SM,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,NR,SM,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,NR,SM,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 20480，40960，60000, 360000, 720000, 1800000]"
SJ,移动性参数管理,NR,SM,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.ReportOnLeave,ReportOnLeave,A1事件离开上报指示,RW,boolean
SJ,移动性参数管理,NR,SM,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.ReportQuantityCell,ReportQuantityCell,上报量,RW,string
SJ,移动性参数管理,NR,SM,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.RptQuantityRsIndex,RptQuantityRsIndex,A1事件RS测量上报量,RW,string
SJ,移动性参数管理,NR,SM,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.RsType,RsType,测量类型指示,RW,string
SJ,移动性参数管理,NR,SM,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,NR,SM,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.TriggerQuantity,TriggerQuantity,控制门限信号类型,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.A2ThresholdRSRP,A2ThresholdRSRP,A2事件RSRP门限,RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.A2ThresholdRSRQ,A2ThresholdRSRQ,A2事件RSRQ门限,RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.A2ThresholdSINR,A2ThresholdSINR,A2事件SINR门限,RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.IncludeBeamMeasurements,IncludeBeamMeasurements,波束赋形测量指示,RW,boolean
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.MaxNrofRSIndexToReport,MaxNrofRSIndexToReport,RS测量上报资源最大个数,RW,"unsignedInt[1:32,0x0000FFFF]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.ReportOnLeave,ReportOnLeave,A2事件离开上报指示,RW,boolean
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.ReportQuantityCell,ReportQuantityCell,上报量,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.RptQuantityRsIndex,RptQuantityRsIndex,A2事件RS测量上报量,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.RsType,RsType,测量类型指示,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.1.TriggerQuantity,TriggerQuantity,控制门限信号类型,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.A2ThresholdRSRP,A2ThresholdRSRP,A2事件RSRP门限,RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.A2ThresholdRSRQ,A2ThresholdRSRQ,A2事件RSRQ门限,RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.A2ThresholdSINR,A2ThresholdSINR,A2事件SINR门限,RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.IncludeBeamMeasurements,IncludeBeamMeasurements,波束赋形测量指示,RW,boolean
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.MaxNrofRSIndexToReport,MaxNrofRSIndexToReport,RS测量上报资源最大个数,RW,"unsignedInt[1:32,0x0000FFFF]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.ReportOnLeave,ReportOnLeave,A2事件离开上报指示,RW,boolean
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.ReportQuantityCell,ReportQuantityCell,上报量,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.RptQuantityRsIndex,RptQuantityRsIndex,A2事件RS测量上报量,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.RsType,RsType,测量类型指示,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.2.TriggerQuantity,TriggerQuantity,控制门限信号类型,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.A2ThresholdRSRP,A2ThresholdRSRP,A2事件RSRP门限,RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.A2ThresholdRSRQ,A2ThresholdRSRQ,A2事件RSRQ门限,RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.A2ThresholdSINR,A2ThresholdSINR,A2事件SINR门限,RW,unsignedInt[0:127]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.IncludeBeamMeasurements,IncludeBeamMeasurements,波束赋形测量指示,RW,boolean
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.MaxNrofRSIndexToReport,MaxNrofRSIndexToReport,RS测量上报资源最大个数,RW,"unsignedInt[1:32,0x0000FFFF]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.ReportOnLeave,ReportOnLeave,A2事件离开上报指示,RW,boolean
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.ReportQuantityCell,ReportQuantityCell,上报量,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.RptQuantityRsIndex,RptQuantityRsIndex,A2事件RS测量上报量,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.RsType,RsType,测量类型指示,RW,string
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,NR,SM,A2事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.TriggerQuantity,TriggerQuantity,控制门限信号类型,RW,string
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.A3OffsetRSRP,A3OffsetRSRP,A3事件RSRP门限,RW,int[-30:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.A3OffsetRSRQ,A3OffsetRSRQ,A3事件RSRQ门限,RW,int[-30:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.A3OffsetSINR,A3OffsetSINR,A3事件SINR门限,RW,int[-30:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.IncludeBeamMeasurements,IncludeBeamMeasurements,波束赋形测量指示,RW,boolean
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.MaxNrofRSIndexToReport,MaxNrofRSIndexToReport,RS测量上报资源最大个数,RW,"unsignedInt[1:32,0x0000FFFF]"
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000]"
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.ReportOnLeave,ReportOnLeave,A3事件离开上报指示,RW,boolean
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.ReportQuantityCell,ReportQuantityCell,上报量,RW,string
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.RptQuantityRsIndex,RptQuantityRsIndex,A3事件RS测量上报量,RW,string
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.RsType,RsType,测量类型指示,RW,string
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.TriggerQuantity,TriggerQuantity,控制门限信号类型,RW,string
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.1.UseWhiteCellList,UseWhiteCellList,小区测量白名单指示,RW,boolean
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.A3OffsetRSRP,A3OffsetRSRP,A3事件RSRP门限,RW,int[-30:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.A3OffsetRSRQ,A3OffsetRSRQ,A3事件RSRQ门限,RW,int[-30:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.A3OffsetSINR,A3OffsetSINR,A3事件SINR门限,RW,int[-30:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.IncludeBeamMeasurements,IncludeBeamMeasurements,波束赋形测量指示,RW,boolean
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.MaxNrofRSIndexToReport,MaxNrofRSIndexToReport,RS测量上报资源最大个数,RW,"unsignedInt[1:32,0x0000FFFF]"
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.MeasurePurpose,MeasurePurpose,测量目的,R,unsignedInt[1:100]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.ReportAmount,ReportAmount,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]"
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.ReportInterval,ReportInterval,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000]"
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.ReportOnLeave,ReportOnLeave,A3事件离开上报指示,RW,boolean
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.ReportQuantityCell,ReportQuantityCell,上报量,RW,string
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.RptQuantityRsIndex,RptQuantityRsIndex,A3事件RS测量上报量,RW,string
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.RsType,RsType,测量类型指示,RW,string
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.TimeToTrigger,TimeToTrigger,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]"
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.TriggerQuantity,TriggerQuantity,控制门限信号类型,RW,string
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.2.UseWhiteCellList,UseWhiteCellList,小区测量白名单指示,RW,boolean
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.A3OffsetRSRP,A3OffsetRSRP,A3事件RSRP门限,RW,int[-30:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.A3OffsetRSRQ,A3OffsetRSRQ,A3事件RSRQ门限,RW,int[-30:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.A3OffsetSINR,A3OffsetSINR,A3事件SINR门限,RW,int[-30:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.Enable,Enable,使能开关,RW,boolean
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.Hysteresis,Hysteresis,迟滞值,RW,unsignedInt[0:30]
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.IncludeBeamMeasurements,IncludeBeamMeasurements,波束赋形测量指示,RW,boolean
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.MaxNrofRSIndexToReport,MaxNrofRSIndexToReport,RS测量上报资源最大个数,RW,"unsignedInt[1:32,0x0000FFFF]"
SJ,移动性参数管理,NR,SM,A3事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.MaxReportCells,MaxReportCells,最大上报小区数,RW,unsignedInt[1:8]
