attr.name,attr.storageclass,attr.max,attr.maxvalue,attr.min,attr.minvalue,attr.schema,attr.bkqdefault,attr.accessclass,attr.default,attr.qadefault,attr.maxinstances,attr.actionclass,attr.o6default,attr.type,attr.validator,attr.mmwdefault,attr.descrip,attr.obj_id,attr.version_id,attr.ext_info,attr.ext_mark,trpath.name,trpath.access,trpath.datatype,trpath.minval,trpath.maxval,trpath.maxinstances,trpath.notify,trpath.forcedinform,trpath.defaultvalue,trpath.mibgroup,trpath.mibdn,trpath.mibattrid,trpath.defaultsupport,trpath.ctsupport,trpath.version_id,trpath.ext_info,obj.name,obj.parent,obj.mininstances,obj.maxinstances,obj.version_id
TUNNEL_CONFIG2_DPDACTION,NON_VOLATILE,3,,0,,,,READ_WRITE,3,,,,,U32,,,"0:none, 1:clear, 2:hold, 3:restart",,,{},{},Device.FAP.Ipsec.2.TUNNEL_CONFIG_DPDACTION,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_TUNNEL_CONFIG2_DPDACTION,,,6,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TUNNEL_CONFIG2_DPDDELAY,NON_VOLATILE,,,,,,,READ_WRITE,30s,,,,,STRING,,,,,,{},{},Device.FAP.Ipsec.2.TUNNEL_CONFIG_DPDDELAY,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_TUNNEL_CONFIG2_DPDDELAY,,,6,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TUNNEL_CONFIG2_RIGHTSECRETKEY,NON_VOLATILE,,,,,,,READ_WRITE,,,,,,STRING,,,,,,{},{},Device.FAP.Ipsec.2.TUNNEL_CONFIG_RIGHTSECRETKEY,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_TUNNEL_CONFIG2_RIGHTSECRETKEY,,,6,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TUNNEL_CONFIG2_LEFTSUBNET,NON_VOLATILE,,,,,,,READ_WRITE,,,,,,STRING,,,,,,{},{},Device.FAP.Ipsec.2.TUNNEL_CONFIG_LEFTSUBNET,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_TUNNEL_CONFIG2_LEFTSUBNET,,,6,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TUNNEL_CONFIG2_FRAGMENTATION,NON_VOLATILE,3,,0,,,,READ_WRITE,0,,,,,U32,,,"0:yes, 1:accept, 2:force, 3:no",,,{},{},Device.FAP.Ipsec.2.TUNNEL_CONFIG_FRAGMENTATION,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_TUNNEL_CONFIG2_FRAGMENTATION,,,6,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
ALARM_SERIAL_NUMBER,NON_VOLATILE,10000,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
CPRI_LINK_RATE,NON_VOLATILE,7,,1,,,,READ_WRITE,4,,,,,U32,,,1:1228 2:2457 3:3072 4:4914 5:6144 6:98304 7:oxffffffff,,,{},{},Device.Services.FAPService.CpriConfig.cpriLinkRate,READ_ONLY,U_INT,1,7,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_CPRI_LINK_RATE,,,22,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'OnReboot', 'isList': 'false'}",FAP,,,,19
CLOUD_MANAGEMENT_SERVER,NON_VOLATILE,120,,0,,,,READ_WRITE,https://baiomc.cloudapp.net:8443/smallcell/AcsService,,,,,STRING,Url,,Url of the HNB Management Server (HMS),,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_LTE_OAM_PLMNID,NON_VOLATILE,6,,5,,,,READ_WRITE,314030,,,,,STRING,,,PLMN ID consists of Mobile Country Code (MCC) and Mobile Network Code (MNC),,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_LTE_TAC,NON_VOLATILE,65535,,0,,,,READ_WRITE,1,,,,,U32,,,Tracking Area Code (TAC),,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_LTE_S1CON_MODE,NON_VOLATILE,256,,0,,,,READ_WRITE,All,,,,,STRING,S1ConnectionMode,,LTE_S1CON_MODE indicates how many of the configured far-end S1 link address,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_LTE_LGW_SWITCH,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_LTE_X_BAICELLS_MME_POOL_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_LTE_X_BAICELLS_POOL_MME_LIST1,NON_VOLATILE,256,,0,,,,READ_WRITE,10.3.0.9,,16,,,STRINGARRAY,MmePoolIpAddressArray,,mme pool mme ip list1,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_LTE_X_BAICELLS_POOL_MME_LIST2,NON_VOLATILE,256,,0,,,,READ_WRITE,10.5.0.9,,16,,,STRINGARRAY,MmePoolIpAddressArray,,mme pool mme ip list2,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_LTE_X_BAICELLS_MMELIST_TUNNEL_MAP,NON_VOLATILE,65535,,0,,,,READ_WRITE,"tunnel1:LTE_POOL_MME_LIST1,tunnel2:LTE_POOL_MME_LIST2",,,,,STRING,,,tunnel name and mme list map,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_1_TUNNEL_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_1_TUNNEL_NAME,NON_VOLATILE,,,,,,,READ_WRITE,tunnel1,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_1_TUNNEL_GATEWAY,NON_VOLATILE,256,,0,,,,READ_WRITE,baicells-westepc-03.cloudapp.net,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_1_RIGHT_SUBNET,NON_VOLATILE,,,,,,,READ_WRITE,10.3.0.0/24,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_1_AUTHBY,NON_VOLATILE,256,,0,,,,READ_WRITE,psk,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_1_PRE_SHARED_KEY,NON_VOLATILE,,,,,,,READ_WRITE,baicells.westus,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_1_LEFTSOURCEIP,NON_VOLATILE,,,,,,,READ_WRITE,%config,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_2_TUNNEL_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_2_TUNNEL_NAME,NON_VOLATILE,,,,,,,READ_WRITE,tunnel2,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_2_TUNNEL_GATEWAY,NON_VOLATILE,256,,0,,,,READ_WRITE,baicells-eastepc04.eastus.cloudapp.azure.com,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_2_RIGHT_SUBNET,NON_VOLATILE,,,,,,,READ_WRITE,10.5.0.0/24,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_2_AUTHBY,NON_VOLATILE,256,,0,,,,READ_WRITE,psk,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_2_PRE_SHARED_KEY,NON_VOLATILE,,,,,,,READ_WRITE,baicells.eastus,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
CLOUD_TUNNEL_2_LEFTSOURCEIP,NON_VOLATILE,,,,,,,READ_WRITE,%config,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CLOUD_CFG,FAP,1,1,19
LTE_X_RADISYS_ENDC_SWITCH_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_ENDC_DEF_BRTYPE,NON_VOLATILE,3,,0,,,,READ_WRITE,3,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_ENDC_DED_BRTYPE,NON_VOLATILE,3,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_PLMNID,NON_VOLATILE,6,,5,,,,READ_WRITE,001020,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_CID,NON_VOLATILE,268435455,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_DLEARFCN,NON_VOLATILE,9999999,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_PHY_CELLID,NON_VOLATILE,503,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_QOFFSET,NON_VOLATILE,24,,-24,,,,READ_WRITE,0,,,,,S32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_CIO,NON_VOLATILE,24,,-24,,,,READ_WRITE,0,,,,,S32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_BLACK_LISTED,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_RS_TX_POWER,NON_VOLATILE,255,,-127,,,,READ_WRITE,0,,,,,S32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_ULEARFCN,NON_VOLATILE,9999999,,0,,,,READ_WRITE,25600,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_TAC,NON_VOLATILE,65535,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CSG_ACCESS_MODE,NON_VOLATILE,256,,0,,,,READ_WRITE,Open_Access,,,,,STRING,AccessMode,,Indicatesi neighbour list CSG_ACCESS_MODE,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_CSG_ID,NON_VOLATILE,134217727,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_NUM_ANTENNA,NON_VOLATILE,4,,1,,,,READ_WRITE,2,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_ULDL_SUB_FRAME_CFG,NON_VOLATILE,6,,0,,,,READ_WRITE,2,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_SPL_SF_CFG,NON_VOLATILE,8,,0,,,,READ_WRITE,7,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_CP_DL,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_CP_UL,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_RSRP,NON_VOLATILE,0,,-128,,,,READ_WRITE,0,,,,,S32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_RSSI,NON_VOLATILE,256,,0,,,,READ_WRITE,0,,,,,S32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_DL_BW,NON_VOLATILE,100,,6,,,,READ_WRITE,100,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_UL_BW,NON_VOLATILE,100,,6,,,,READ_WRITE,100,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST1_5G_LTE_CELL_GNB_IP,NON_VOLATILE,20,,0,,,,READ_WRITE,0.0.0.0,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_PLMNID,NON_VOLATILE,6,,5,,,,READ_WRITE,001020,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_CID,NON_VOLATILE,268435455,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_DLEARFCN,NON_VOLATILE,9999999,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_PHY_CELLID,NON_VOLATILE,503,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_QOFFSET,NON_VOLATILE,24,,-24,,,,READ_WRITE,0,,,,,S32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_CIO,NON_VOLATILE,24,,-24,,,,READ_WRITE,0,,,,,S32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_BLACK_LISTED,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_RS_TX_POWER,NON_VOLATILE,255,,-127,,,,READ_WRITE,0,,,,,S32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_ULEARFCN,NON_VOLATILE,9999999,,0,,,,READ_WRITE,25600,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_TAC,NON_VOLATILE,65535,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CSG_ACCESS_MODE,NON_VOLATILE,256,,0,,,,READ_WRITE,Open_Access,,,,,STRING,AccessMode,,Indicatesi neighbour list CSG_ACCESS_MODE,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_CSG_ID,NON_VOLATILE,134217727,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_NUM_ANTENNA,NON_VOLATILE,4,,1,,,,READ_WRITE,2,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_ULDL_SUB_FRAME_CFG,NON_VOLATILE,6,,0,,,,READ_WRITE,2,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_SPL_SF_CFG,NON_VOLATILE,8,,0,,,,READ_WRITE,7,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_CP_DL,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_CP_UL,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_RSRP,NON_VOLATILE,0,,-128,,,,READ_WRITE,0,,,,,S32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_RSSI,NON_VOLATILE,256,,0,,,,READ_WRITE,0,,,,,S32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_DL_BW,NON_VOLATILE,100,,6,,,,READ_WRITE,100,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_UL_BW,NON_VOLATILE,100,,6,,,,READ_WRITE,100,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_NEIGH_LIST2_5G_LTE_CELL_GNB_IP,NON_VOLATILE,20,,0,,,,READ_WRITE,0.0.0.0,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_5G_CELL_ENTRIES,NON_VOLATILE,16,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_5G_LTE_CELL_SRC,NON_VOLATILE,2,,0,,,,READ_WRITE,2,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_X_RADISYS_5G_MAX_LTE_CELL,NON_VOLATILE,16,,0,,,,READ_WRITE,16,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_HALOB_DHCP_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_APN_LIST,NON_VOLATILE,100,,0,,,,READ_WRITE,,,4,,,STRINGARRAY,,,,,,{},{},Device.Services.FAPService.1.FAPControl.Halob.L2.apnName,READ_WRITE,STRING,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_LTE_APN_LIST,,,6,"{'BSCSupport': 'false', 'BTSSupport': 'false', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
LTE_APN_VLAN_LIST,NON_VOLATILE,,,,,,,READ_WRITE,,,4,,,STRINGARRAY,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_L2_TUNNEL_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},Device.Services.FAPService.1.FAPControl.Halob.L2.l2TunnelEnable,READ_WRITE,BOOLEAN,,,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_LTE_L2_TUNNEL_ENABLE,,,6,"{'BSCSupport': 'false', 'BTSSupport': 'false', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
LTE_ENB_POWER_DOWN_VAL,NON_VOLATILE,7,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_L2_TUNNEL_MODE,NON_VOLATILE,256,,0,,,,READ_WRITE,GRE,,,,,STRING,L2TunnelMode,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_LOCAL_TUNNEL_IP,NON_VOLATILE,,,,,,,READ_WRITE,0.0.0.0,,,,,STRING,IpAddress,,,,,{},{},Device.Services.FAPService.1.FAPControl.Halob.L2.l2TunnelIp,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_LTE_LOCAL_TUNNEL_IP,,,6,"{'BSCSupport': 'false', 'BTSSupport': 'false', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
HALOB_L2_TUNNEL_MODE,NON_VOLATILE,2,,0,,,,READ_WRITE,2,,,,,U32,,,,,,{},{},Device.Services.FAPService.1.FAPControl.Halob.L2.l2TunnelMode,READ_WRITE,U_INT,0,2,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_HALOB_L2_TUNNEL_MODE,,,6,"{'BSCSupport': 'false', 'BTSSupport': 'false', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
ANR_23G_PROCESSOR_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},{},Device.DeviceInfo.X_ANR_23GEnable,READ_WRITE,U_INT,0,1,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_ANR_23G_PROCESSOR_ENABLE,,,6,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
HALOB_L2_MAX_VXLAN_ENTRIES,NON_VOLATILE,20,,0,,,,READ_ONLY,20,,,,,U32,,,Maximum number of entries available in subcscription information list,,,{},{},Device.Services.FAPService.1.FAPControl.Halob.L2.MaxVxLanEntries,READ_ONLY,U_INT,,,,NO_NOTIFICATION,false,,GROUP_ID_MULTIPLE_INSTANCE_MIB_OBJECT,FAP.0,PARAM_ID_HALOB_L2_MAX_VXLAN_ENTRIES,,,6,"{'BSCSupport': 'false', 'BTSSupport': 'false', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
HALOB_L2_NUM_OF_VXLAN_ENTRIES,VOLATILE,20,,0,,,,READ_ONLY,0,,,,,U32,,,numentries in subcscription information list,,,{},{},Device.Services.FAPService.1.FAPControl.Halob.L2.VxLanNumberOfEntries,READ_ONLY,U_INT,,,,NO_NOTIFICATION,false,20,GROUP_ID_MULTIPLE_INSTANCE_MIB_OBJECT,FAP.0,PARAM_ID_HALOB_L2_NUM_OF_VXLAN_ENTRIES,,,6,"{'BSCSupport': 'false', 'BTSSupport': 'false', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
