model_code,category,path,path_root,entry_type,name_zh,access,data_type,mml_action,match_method,standard_param_exists,already_in_mml,target_chapter_code,target_chapter_name,target_group_name,target_object_path,target_group_code,candidate_commands,source_file,source_sheet,source_row
CMCC_5G_EXT_PICO_V1.9.4,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.TriggerQuantity,Device,parameter,控制门限信号类型,RW,string,create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_RAN_MOBILITY_CONNMODE_NR_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SM,4
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.A1ThresholdRSRP,InternetGatewayDevice,parameter,A1事件RSRP门限,RW,unsignedInt[0:97],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_1,LST 1;MOD 1,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,8
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.A1ThresholdRSRQ,InternetGatewayDevice,parameter,A1事件RSRQ门限,RW,unsignedInt[0:34],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_1,LST 1;MOD 1,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,9
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.Enable,InternetGatewayDevice,parameter,使能开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_1,LST 1;MOD 1,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,7
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.Hysteresis,InternetGatewayDevice,parameter,迟滞值,RW,unsignedInt[0:30],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_1,LST 1;MOD 1,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,10
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.MaxReportCells,InternetGatewayDevice,parameter,最大上报小区数,RW,unsignedInt[1:8],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_1,LST 1;MOD 1,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,11
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.MeasurePurpose,InternetGatewayDevice,parameter,测量目的,R,unsignedInt[1:100],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_1,LST 1,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,12
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.ReportAmount,InternetGatewayDevice,parameter,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]",create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_1,LST 1;MOD 1,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,13
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.ReportInterval,InternetGatewayDevice,parameter,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000, 3600000]",create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_1,LST 1;MOD 1,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,14
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.ReportQuantity,InternetGatewayDevice,parameter,上报量,RW,string,create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_1,LST 1;MOD 1,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,15
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.TimeToTrigger,InternetGatewayDevice,parameter,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]",create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_1,LST 1;MOD 1,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,16
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.TriggerQuantity,InternetGatewayDevice,parameter,触发量,RW,string,create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.1.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_1,LST 1;MOD 1,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,17
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.A1ThresholdRSRP,InternetGatewayDevice,parameter,A1事件RSRP门限,RW,unsignedInt[0:97],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_2,LST 2;MOD 2,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,19
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.A1ThresholdRSRQ,InternetGatewayDevice,parameter,A1事件RSRQ门限,RW,unsignedInt[0:34],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_2,LST 2;MOD 2,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,20
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.Enable,InternetGatewayDevice,parameter,使能开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_2,LST 2;MOD 2,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,18
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.Hysteresis,InternetGatewayDevice,parameter,迟滞值,RW,unsignedInt[0:30],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_2,LST 2;MOD 2,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,21
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.MaxReportCells,InternetGatewayDevice,parameter,最大上报小区数,RW,unsignedInt[1:8],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_2,LST 2;MOD 2,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,22
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.MeasurePurpose,InternetGatewayDevice,parameter,测量目的,R,unsignedInt[1:100],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_2,LST 2,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,23
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.ReportAmount,InternetGatewayDevice,parameter,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]",create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_2,LST 2;MOD 2,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,24
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.ReportInterval,InternetGatewayDevice,parameter,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000, 3600000]",create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_2,LST 2;MOD 2,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,25
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.ReportQuantity,InternetGatewayDevice,parameter,上报量,RW,string,create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_2,LST 2;MOD 2,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,26
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.TimeToTrigger,InternetGatewayDevice,parameter,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]",create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_2,LST 2;MOD 2,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,27
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.TriggerQuantity,InternetGatewayDevice,parameter,触发量,RW,string,create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.2.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_2,LST 2;MOD 2,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,28
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.A1ThresholdRSRP,InternetGatewayDevice,parameter,A1事件RSRP门限,RW,unsignedInt[0:97],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_3,LST 3;MOD 3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,30
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.A1ThresholdRSRQ,InternetGatewayDevice,parameter,A1事件RSRQ门限,RW,unsignedInt[0:34],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_3,LST 3;MOD 3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,31
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.Enable,InternetGatewayDevice,parameter,使能开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_3,LST 3;MOD 3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,29
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.Hysteresis,InternetGatewayDevice,parameter,迟滞值,RW,unsignedInt[0:30],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_3,LST 3;MOD 3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,32
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.MaxReportCells,InternetGatewayDevice,parameter,最大上报小区数,RW,unsignedInt[1:8],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_3,LST 3;MOD 3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,33
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.MeasurePurpose,InternetGatewayDevice,parameter,测量目的,R,unsignedInt[1:100],create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_3,LST 3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,34
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.ReportAmount,InternetGatewayDevice,parameter,上报次数,RW,"unsignedInt[0:2, 4, 8, 16, 32, 64]",create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_3,LST 3;MOD 3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,35
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.ReportInterval,InternetGatewayDevice,parameter,上报间隔,RW,"unsignedInt[120, 240, 480, 640, 1024, 2048, 5120, 10240, 60000, 360000, 720000, 1800000, 3600000]",create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_3,LST 3;MOD 3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,36
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.ReportQuantity,InternetGatewayDevice,parameter,上报量,RW,string,create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_3,LST 3;MOD 3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,37
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.TimeToTrigger,InternetGatewayDevice,parameter,触发时间,RW,"unsignedInt[0,40, 64, 80,100,128, 160,256,320, 480, 512, 640, 1024,1280,2560,5120]",create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_3,LST 3;MOD 3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,38
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.TriggerQuantity,InternetGatewayDevice,parameter,触发量,RW,string,create_new_command_group+insert_standard_param,,no,no,SJ,移动性参数管理,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.3.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL_3,LST 3;MOD 3,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,39
CMCC_TD_LTE_V2.3,A1事件测量控制参数,InternetGatewayDevice.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.A1ThresholdRSRP,InternetGatewayDevice,parameter,A1事件RSRP门限,RW,unsignedInt[0:97],review_root_alias_then_add_or_translate+insert_standard_param,parent_root_alias,no,no,SJ,移动性参数管理,A1 事件测量控制,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.Mobility.ConnMode.EUTRA.A1MeasureCtrl.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_MOBILITY_CONNMODE_EUTRA_A1MEASURECTRL,LST A1_MEASURE_CTRL;MOD A1_MEASURE_CTRL,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SJ,41
