model_code,category,path,path_root,entry_type,name_zh,doc_access,doc_data_type,standard_param_id,std_entry_type,std_access,std_data_type,std_description,mml_action,already_in_mml,current_mml_commands,match_method,target_chapter_code,target_chapter_name,target_node_name,target_object_path,target_group_code,candidate_commands,source_file,source_sheet,source_row
CMCC_5G_EXT_PICO_V1.9.4,MR参数管理,Device.FAP.MRMgmt.Config.{i}.UploadPeriod,Device,parameter,MR采集周期,RW,unsignedInt,451665c3-588e-4cb5-a4da-c3995f234935,parameter,READ_WRITE,BOOLEAN,,already_in_mml,yes,LST MR_MGMT_CONFIG;MOD MR_MGMT_CONFIG,parent_exact,SP,MR参数管理,MR 上报配置,Device.FAP.MRMgmt.Config.{i}.,DEVICE_FAP_MRMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SR,11
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.Alias,Device,parameter,别名,RW,string(64),d5dcd262-fd64-4bb2-9673-5af7d18fc841,parameter,READ_WRITE,STRING,,already_in_mml,yes,LST PERF_MGMT_CONFIG;MOD PERF_MGMT_CONFIG,parent_exact,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,3
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.Enable,Device,parameter,文件周期上传使能开关,RW,boolean,a7652355-4db6-4403-8d9f-68b248fb7d46,parameter,READ_WRITE,BOOLEAN,,already_in_mml,yes,LST PERF_MGMT_CONFIG;MOD PERF_MGMT_CONFIG,parent_exact,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,2
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.Password,Device,parameter,文件管理密码,RW,string(256),80729cdc-1d93-4054-ae37-f522601ecfe0,parameter,READ_WRITE,STRING,,already_in_mml,yes,LST PERF_MGMT_CONFIG;MOD PERF_MGMT_CONFIG,parent_exact,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,6
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.PeriodicUploadInterval,Device,parameter,文件周期上传时间间隔,RW,unsignedInt[1:65535],3dccfca8-44fb-4c0a-80a3-2b6208a1095e,parameter,READ_WRITE,STRING,,already_in_mml,yes,LST PERF_MGMT_CONFIG;MOD PERF_MGMT_CONFIG,parent_exact,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,7
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.PeriodicUploadTime,Device,parameter,文件上传时间,RW,dateTime,378f670c-551d-446d-b312-1a2724ab4dcb,parameter,READ_WRITE,DATE_TIME,,already_in_mml,yes,LST PERF_MGMT_CONFIG;MOD PERF_MGMT_CONFIG,parent_exact,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,8
CMCC_5G_EXT_PICO_V1.9.4,性能补采参数管理,Device.FAP.PerfMgmt.Config.{i}.ReplenishEnable,Device,parameter,补采开关,RW,boolean,81bce360-5eee-4306-95d2-da352179cf7c,parameter,READ_WRITE,boolean,,already_in_mml,yes,LST PERF_MGMT_CONFIG;MOD PERF_MGMT_CONFIG,parent_exact,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,9
CMCC_5G_EXT_PICO_V1.9.4,性能补采参数管理,Device.FAP.PerfMgmt.Config.{i}.ReplenishEndTime,Device,parameter,补采结束时间,RW,dateTime,8258b4d4-d646-4f37-ac5b-16c776becdd2,parameter,READ_WRITE,dateTime,,already_in_mml,yes,LST PERF_MGMT_CONFIG;MOD PERF_MGMT_CONFIG,parent_exact,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,11
CMCC_5G_EXT_PICO_V1.9.4,性能补采参数管理,Device.FAP.PerfMgmt.Config.{i}.ReplenishStartTime,Device,parameter,补采开始时间,RW,dateTime,96ab7290-e0aa-47a7-8b08-80c55feed867,parameter,READ_WRITE,dateTime,,already_in_mml,yes,LST PERF_MGMT_CONFIG;MOD PERF_MGMT_CONFIG,parent_exact,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,10
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.URL,Device,parameter,文件管理URL,RW,string(256),d0b39dad-7d9d-4d76-8936-a40935721267,parameter,READ_WRITE,STRING,,already_in_mml,yes,LST PERF_MGMT_CONFIG;MOD PERF_MGMT_CONFIG,parent_exact,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,4
CMCC_5G_EXT_PICO_V1.9.4,性能参数管理,Device.FAP.PerfMgmt.Config.{i}.Username,Device,parameter,文件管理用户名,RW,string(256),c79bb880-d904-46ed-8607-eecaeb2c60bd,parameter,READ_WRITE,STRING,,already_in_mml,yes,LST PERF_MGMT_CONFIG;MOD PERF_MGMT_CONFIG,parent_exact,SQ,性能参数管理,PM 性能上报配置,Device.FAP.PerfMgmt.Config.{i}.,DEVICE_FAP_PERFMGMT_CONFIG,LST CONFIG;MOD CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SS,5
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.AdditionalHardwareVersion,Device,parameter,附加硬件版本,R,string(64),e52afa70-3a6c-4ce3-93c2-60b90ee95c20,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,13
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.AdditionalSoftwareVersion,Device,parameter,附加软件版本,R,string(64),65f22ff1-24b0-4f81-b05e-2e60adaf2205,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,14
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.ClockSource,Device,parameter,时钟源类型,R,unsignedInt[1:12],c6423184-2b2e-4373-9f30-dfb2fe4eb939,parameter,READ_ONLY,unsignedInt[1:11,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,20
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.DateOfLastService,Device,parameter,最近服务的日期（最近一次恢复工作正常状态的时间）,R,dateTime,5d82d6fc-5342-4262-8cf2-0bfcfed76d6f,parameter,READ_ONLY,dateTime,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,24
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.DateOfManufacture,Device,parameter,生产日期,R,dateTime,0fd3e6e3-3465-45e1-b91e-e0f44fe058c5,parameter,READ_ONLY,dateTime,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,25
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.DnPrefix,Device,parameter,DN前缀,RW,string,0966b1ab-5244-48f6-9649-5eb38d659932,parameter,READ_WRITE,string,,already_in_mml,yes,LST DEVICE_INFO_MU;MOD DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU;MOD MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,3
CMCC_TD_LTE_V2.3,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.FirstUseDate,Device,parameter,首次使用日期,R,dateTime,23a46beb-15cb-41ac-aa07-f2f435fefe97,parameter,READ_ONLY,dateTime,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SR,20
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.HardwarePlatform,Device,parameter,硬件平台,R,string(64),dbcd611f-b563-4fa1-8564-87668c2fd58d,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,12
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.HardwareVersion,Device,parameter,硬件版本,R,string(64),b5a65b66-f3bf-45e8-af7c-8e437f48f009,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,10
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Manufacturer,Device,parameter,制造商,R,string(64),ee503ab9-ac75-41a6-8bb0-1394eeab600f,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,5
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.ManufacturerData,Device,parameter,特殊信息,R,string,11189508-4301-48de-880c-662650cf8277,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,26
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.ManufacturerOUI,Device,parameter,制造商OUI,R,string(6),ed1ac216-74f1-496c-af08-d7d5f210e5a6,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,4
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.ModelName,Device,parameter,设备型号,R,string(64),93eff7ff-418d-4612-943d-a26503dccdad,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,6
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.ProductClass,Device,parameter,产品分类,R,string(64),f9884673-641d-4794-9c31-c37136057a09,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,16
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.ProvisioningCode,Device,parameter,供应商代号,R,string(64),a0253ecc-a782-41ca-95bb-57790402bd5a,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,15
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Reboot,Device,parameter,重启开关,RW,boolean,8ce7164c-3431-48f8-a045-a7ae41ace3a0,parameter,READ_WRITE,boolean,,already_in_mml,yes,LST DEVICE_INFO_MU;MOD DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU;MOD MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,18
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.SerialNumber,Device,parameter,序列号,R,string(64),dc524f9d-d96b-44d9-8a8d-9c7a6e377e53,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,9
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.SlotsInformation,Device,parameter,插槽信息,R,string,ea752bbe-0fa9-4f33-82b2-507d1d35b2c4,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,27
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.SoftwareVersion,Device,parameter,软件版本,R,string(64),bf4464bb-ebe7-400c-b346-4e1f7823b100,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,11
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Status,Device,parameter,机框/服务器状态,R,unsignedInt[1:3],c4551aec-bfe0-4b42-900b-a9e284036524,parameter,READ_ONLY,unsignedInt,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,17
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.UpTime,Device,parameter,运行时间,R,unsignedInt,6e1e4a6d-c84c-4ca9-ab55-fc8c293b7a42,parameter,READ_ONLY,unsignedInt,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,19
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.UserLabel,Device,parameter,用户友好名,RW,string,e5352c60-db44-48c3-9462-3dfbd1bca990,parameter,READ_WRITE,string,,already_in_mml,yes,LST DEVICE_INFO_MU;MOD DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU;MOD MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,2
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.VendorUnitFamilyType,Device,parameter,归属类型,R,string,5edfa0b6-6b64-483d-ad0d-2f97c1abc83d,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,7
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.VendorUnitTypeNumber,Device,parameter,资产单元类型版本号,R,string,4ed482ab-a3cf-4a99-b7d1-88b647d5f1cc,parameter,READ_ONLY,string,,already_in_mml,yes,LST DEVICE_INFO_MU,parent_exact,SR,扩展型一体化皮基站参数,主机单元基本信息,Device.DeviceInfo.MU.{i}.,DEVICE_DEVICEINFO_MU,LST MU,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,8
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.SwUpgrade.FailureCause,Device,parameter,升级失败原因,R,string(512),7e7a260c-5a97-4e15-8567-0520071c8bcd,parameter,READ_ONLY,string,,already_in_mml,yes,LST MU_SW_UPGRADE,parent_exact,SR,扩展型一体化皮基站参数,主机单元软件升级,Device.DeviceInfo.MU.{i}.SwUpgrade.,DEVICE_DEVICEINFO_MU_SWUPGRADE,LST MU_SW_UPGRADE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,22
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.SwUpgrade.Stage,Device,parameter,升级阶段,R,unsignedInt[1:5],f2250338-0885-4dc1-8882-cb861f1f60db,parameter,READ_ONLY,unsignedInt,,already_in_mml,yes,LST MU_SW_UPGRADE,parent_exact,SR,扩展型一体化皮基站参数,主机单元软件升级,Device.DeviceInfo.MU.{i}.SwUpgrade.,DEVICE_DEVICEINFO_MU_SWUPGRADE,LST MU_SW_UPGRADE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,21
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.SwUpgrade.Status,Device,parameter,状态,R,unsignedInt[1:2],9f57d57a-c9c6-4833-bcd1-bf8afa830573,parameter,READ_ONLY,unsignedInt,,already_in_mml,yes,LST MU_SW_UPGRADE,parent_exact,SR,扩展型一体化皮基站参数,主机单元软件升级,Device.DeviceInfo.MU.{i}.SwUpgrade.,DEVICE_DEVICEINFO_MU_SWUPGRADE,LST MU_SW_UPGRADE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,23
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.SwUpgrade.FailureCause,Device,parameter,升级失败原因,R,string(512),a27fbc49-d1e6-405e-afa4-e486a8eaab14,parameter,READ_ONLY,STRING,,already_in_mml,yes,LST SLOT_SW_UPGRADE,parent_exact,SR,扩展型一体化皮基站参数,板卡软件升级,Device.DeviceInfo.MU.{i}.Slot.{i}.SwUpgrade.,DEVICE_DEVICEINFO_MU_SLOT_SWUPGRADE,LST SLOT_SW_UPGRADE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,45
CMCC_5G_EXT_PICO_V1.9.4,主机单元（MU）设备信息参数管理,Device.DeviceInfo.MU.{i}.Slot.{i}.SwUpgrade.Status,Device,parameter,状态,R,unsignedInt[1:2],1ead0f74-d992-4f28-b2c2-835aca0c40c4,parameter,READ_ONLY,U_INT,,already_in_mml,yes,LST SLOT_SW_UPGRADE,parent_exact,SR,扩展型一体化皮基站参数,板卡软件升级,Device.DeviceInfo.MU.{i}.Slot.{i}.SwUpgrade.,DEVICE_DEVICEINFO_MU_SLOT_SWUPGRADE,LST SLOT_SW_UPGRADE,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SA,46
CMCC_LTE_V2.1,WAN口配置参数管理,Device.IP.Interface.{i}.IPv4Address.{i}.AddressingType,Device,parameter,外部IP 地址方法,RW,string,bcb52c8e-6195-44d6-9a32-55c8ebb23bd5,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,,,WAN口配置参数管理,Device.IP.Interface.{i}.IPv4Address.{i}.,DEVICE_IP_INTERFACE_IPV4ADDRESS,LST IPV4_ADDRESS;MOD IPV4_ADDRESS,LTE V2.1.xlsx,SL,13
CMCC_LTE_V2.1,WAN口配置参数管理,Device.IP.Interface.{i}.IPv4Address.{i}.DefaultGateway,Device,parameter,WAN 接口的默认网关,RW,string(15),4774d42f-efa5-49cb-a249-ab3e407ea4bd,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,,,WAN口配置参数管理,Device.IP.Interface.{i}.IPv4Address.{i}.,DEVICE_IP_INTERFACE_IPV4ADDRESS,LST IPV4_ADDRESS;MOD IPV4_ADDRESS,LTE V2.1.xlsx,SL,11
CMCC_LTE_V2.1,WAN口配置参数管理,Device.IP.Interface.{i}.IPv4Address.{i}.IPAddress,Device,parameter,外部IP 地址,RW,string(15),e92fef2d-65d7-40e5-a64a-5fd48b1567b6,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,,,WAN口配置参数管理,Device.IP.Interface.{i}.IPv4Address.{i}.,DEVICE_IP_INTERFACE_IPV4ADDRESS,LST IPV4_ADDRESS;MOD IPV4_ADDRESS,LTE V2.1.xlsx,SL,10
CMCC_LTE_V2.1,WAN口配置参数管理,Device.IP.Interface.{i}.IPv4Address.{i}.SubnetMask,Device,parameter,WAN 接口的子网掩码,RW,string,0909fe04-7270-4069-beb5-633df38d9e92,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,,,WAN口配置参数管理,Device.IP.Interface.{i}.IPv4Address.{i}.,DEVICE_IP_INTERFACE_IPV4ADDRESS,LST IPV4_ADDRESS;MOD IPV4_ADDRESS,LTE V2.1.xlsx,SL,12
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.DLCRCSum,Device,parameter,扩展单元下行误码率,R,string(64),944aadd2-8d11-48de-8c50-5f494e18eb67,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,11
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.HardwareVersion,Device,parameter,硬件版本,R,string(64),0d559dd5-f647-4c71-8b11-56e3c22aaec2,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,7
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.ModelName,Device,parameter,设备型号,R,string(64),c7ce2268-a6d7-4a97-a4db-7880506f5da3,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,5
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.Reboot,Device,parameter,重启开关,RW,boolean,60263fe5-c6ba-40f7-91eb-473600c56bc1,parameter,READ_WRITE,BOOLEAN,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU;MOD EU,LTE V2.1.xlsx,SR,10
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.RouteIndex,Device,parameter,扩展单元路由指示,R,string(64),9bfdb677-11d4-4018-94d5-98e448a3c4c7,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,4
