model_code,category,path,entry_type,name_zh,access,data_type,mml_action,match_method,standard_param_exists,already_in_mml,target_chapter_code,target_chapter_name,target_group_name,target_object_path,target_group_code,candidate_commands,source_file,source_sheet,source_row,remark
CMCC_5G_EXT_PICO_V1.9.4,X2口采集配置策略,Device.FAP.SCMgmt.Config.{i}.X2SGNBRELEASEREQUESTREJECTEnable,parameter,X2SGNBRELEASEREQUESTREJECT信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,X2口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,76,
CMCC_5G_EXT_PICO_V1.9.4,X2口采集配置策略,Device.FAP.SCMgmt.Config.{i}.X2SGNBRELEASEREQUIREDEnable,parameter,X2SGNBRELEASEREQUIRED信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,X2口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,77,
CMCC_TD_LTE_V2.3,X2连接地址,Device.Services.FAPControl.X2IpAddrMapInfo.{i}.EnbId,parameter,eNBID,RW,unsignedInt,already_in_mml,seed_exact_path,yes,yes,SF,小区服务参数管理（总体）,X2 接口 IP 映射,Device.Services.FAPControl.X2IpAddrMapInfo.{i}.,DEVICE_SERVICES_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,24,
CMCC_TD_LTE_V2.3,X2连接地址,Device.Services.FAPControl.X2IpAddrMapInfo.{i}.EnbType,parameter,基站类型,RW,unsignedInt,already_in_mml,seed_exact_path,yes,yes,SF,小区服务参数管理（总体）,X2 接口 IP 映射,Device.Services.FAPControl.X2IpAddrMapInfo.{i}.,DEVICE_SERVICES_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,23,
CMCC_TD_LTE_V2.3,X2连接地址,Device.Services.FAPControl.X2IpAddrMapInfo.{i}.PLMNID,parameter,X2PLMN标识,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SF,小区服务参数管理（总体）,X2 接口 IP 映射,Device.Services.FAPControl.X2IpAddrMapInfo.{i}.,DEVICE_SERVICES_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,22,修正参数类型为string(64)
CMCC_TD_LTE_V2.3,X2连接地址,Device.Services.FAPControl.X2IpAddrMapInfo.{i}.SubnetMask,parameter,子网掩码,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SF,小区服务参数管理（总体）,X2 接口 IP 映射,Device.Services.FAPControl.X2IpAddrMapInfo.{i}.,DEVICE_SERVICES_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,26,增加子网掩码用于配置X2连接地址
CMCC_TD_LTE_V2.3,X2连接地址,Device.Services.FAPControl.X2IpAddrMapInfo.{i}.WanIpAddress,parameter,WAN口IP,RW,string(64),already_in_mml,seed_exact_path,yes,yes,SF,小区服务参数管理（总体）,X2 接口 IP 映射,Device.Services.FAPControl.X2IpAddrMapInfo.{i}.,DEVICE_SERVICES_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,25,
CMCC_LTE_V2.1,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.EnbId,parameter,eNBID,RW,unsignedInt,add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,24,
CMCC_LTE_V2.1,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.EnbType,parameter,基站类型,RW,unsignedInt,add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,23,
CMCC_LTE_V2.1,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.PLMNID,parameter,PLMNID,RW,string(6),add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,22,修正参数类型为string(6)
CMCC_LTE_V2.1,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.SubnetMask,parameter,子网掩码,RW,string(64),add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,26,增加子网掩码用于配置X2连接地址
CMCC_LTE_V2.1,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.WanIpAddress,parameter,WAN口IP,RW,string(64),add_to_existing_command,object_prefix,yes,no,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,DEVICE_SERVICES_FAPSERVICE,LST FAPSERVICE;MOD FAPSERVICE,LTE V2.1.xlsx,SF,25,
CMCC_TD_LTE_V2.3,X2连接地址,InternetGatewayDevice.Services.FAPControl.X2IpAddrMapInfo.{i}.EnbId,parameter,eNBID,RW,unsignedInt,create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,X2连接地址,InternetGatewayDevice.Services.FAPControl.X2IpAddrMapInfo.{i}.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO;ADD X2_IP_ADDR_MAP_INFO;RMV X2_IP_ADDR_MAP_INFO,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,24,
CMCC_TD_LTE_V2.3,X2连接地址,InternetGatewayDevice.Services.FAPControl.X2IpAddrMapInfo.{i}.EnbType,parameter,基站类型,RW,unsignedInt,create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,X2连接地址,InternetGatewayDevice.Services.FAPControl.X2IpAddrMapInfo.{i}.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO;ADD X2_IP_ADDR_MAP_INFO;RMV X2_IP_ADDR_MAP_INFO,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,23,
CMCC_TD_LTE_V2.3,X2连接地址,InternetGatewayDevice.Services.FAPControl.X2IpAddrMapInfo.{i}.PLMNIDList,parameter,X2PLMN标识,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,X2连接地址,InternetGatewayDevice.Services.FAPControl.X2IpAddrMapInfo.{i}.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO;ADD X2_IP_ADDR_MAP_INFO;RMV X2_IP_ADDR_MAP_INFO,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,22,修正参数类型为string(64)
CMCC_TD_LTE_V2.3,X2连接地址,InternetGatewayDevice.Services.FAPControl.X2IpAddrMapInfo.{i}.SubnetMask,parameter,子网掩码,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,X2连接地址,InternetGatewayDevice.Services.FAPControl.X2IpAddrMapInfo.{i}.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO;ADD X2_IP_ADDR_MAP_INFO;RMV X2_IP_ADDR_MAP_INFO,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,26,增加子网掩码用于配置X2连接地址
CMCC_TD_LTE_V2.3,X2连接地址,InternetGatewayDevice.Services.FAPControl.X2IpAddrMapInfo.{i}.WanIpAddress,parameter,WAN口IP,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,X2连接地址,InternetGatewayDevice.Services.FAPControl.X2IpAddrMapInfo.{i}.,INTERNETGATEWAYDEVICE_SERVICES_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO;ADD X2_IP_ADDR_MAP_INFO;RMV X2_IP_ADDR_MAP_INFO,中国移动TD-LTE皮站_飞站基站设备网络管理南向接口数据配置模型规范V2.3.xlsx,SF,25,
CMCC_LTE_V2.1,X2连接地址,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.EnbId,parameter,eNBID,RW,unsignedInt,create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,X2连接地址,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO;ADD X2_IP_ADDR_MAP_INFO;RMV X2_IP_ADDR_MAP_INFO,LTE V2.1.xlsx,SF,24,
CMCC_LTE_V2.1,X2连接地址,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.EnbType,parameter,基站类型,RW,unsignedInt,create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,X2连接地址,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO;ADD X2_IP_ADDR_MAP_INFO;RMV X2_IP_ADDR_MAP_INFO,LTE V2.1.xlsx,SF,23,
CMCC_LTE_V2.1,X2连接地址,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.PLMNID,parameter,PLMNID,RW,string(6),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,X2连接地址,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO;ADD X2_IP_ADDR_MAP_INFO;RMV X2_IP_ADDR_MAP_INFO,LTE V2.1.xlsx,SF,22,修正参数类型为string(6)
CMCC_LTE_V2.1,X2连接地址,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.SubnetMask,parameter,子网掩码,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,X2连接地址,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO;ADD X2_IP_ADDR_MAP_INFO;RMV X2_IP_ADDR_MAP_INFO,LTE V2.1.xlsx,SF,26,增加子网掩码用于配置X2连接地址
CMCC_LTE_V2.1,X2连接地址,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.WanIpAddress,parameter,WAN口IP,RW,string(64),create_new_command_group+insert_standard_param,,no,no,SF,小区服务参数管理,X2连接地址,InternetGatewayDevice.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.,INTERNETGATEWAYDEVICE_SERVICES_FAPSERVICE_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO;ADD X2_IP_ADDR_MAP_INFO;RMV X2_IP_ADDR_MAP_INFO,LTE V2.1.xlsx,SF,25,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnACTIVITYNOTIFICATIONEnable,parameter,XnACTIVITYNOTIFICATION信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,121,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnAllEnable,parameter,Xn口软采开启所有信令消息,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,88,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnCELLACTIVATIONFAILUREEnable,parameter,XnCELLACTIVATIONFAILURE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,132,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnCELLACTIVATIONREQUESTEnable,parameter,XnCELLACTIVATIONREQUEST信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,130,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnCELLACTIVATIONRESPONSEEnable,parameter,XnCELLACTIVATIONRESPONSE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,131,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnE-UTRA-NRCELLRESOURCECOORDINATIONREQUESTEnable,parameter,XnE-UTRA-NRCELLRESOURCECOORDINATIONREQUEST信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,122,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnE-UTRA-NRCELLRESOURCECOORDINATIONRESPONSEEnable,parameter,XnE-UTRA-NRCELLRESOURCECOORDINATIONRESPONSE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,123,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnERRORINDICATIONEnable,parameter,XnERRORINDICATION信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,135,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnEnable,parameter,Xn口软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,87,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnHANDOVERCANCELEnable,parameter,XnHANDOVERCANCEL信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,93,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnHANDOVERPREPARATIONFAILUREEnable,parameter,XnHANDOVERPREPARATIONFAILURE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,91,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnHANDOVERREQUESTACKNOWLEDGEEnable,parameter,XnHANDOVERREQUESTACKNOWLEDGE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,90,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnHANDOVERREQUESTEnable,parameter,XnHANDOVERREQUEST信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,89,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnNG-RANNODECONFIGURATIONUPDATEACKNOWLEDGEEnable,parameter,XnNG-RANNODECONFIGURATIONUPDATEACKNOWLEDGE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,128,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnNG-RANNODECONFIGURATIONUPDATEEnable,parameter,XnNG-RANNODECONFIGURATIONUPDATE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,127,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnNG-RANNODECONFIGURATIONUPDATEFAILUREEnable,parameter,XnNG-RANNODECONFIGURATIONUPDATEFAILURE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,129,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnNOTIFICATIONCONTROLINDICATIONEnable,parameter,XnNOTIFICATIONCONTROLINDICATION信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,120,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnRANPAGINGEnable,parameter,XnRANPAGING信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,97,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnRESETREQUESTEnable,parameter,XnRESETREQUEST信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,133,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnRESETRESPONSEEnable,parameter,XnRESETRESPONSE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,134,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnRETRIEVEUECONTEXTFAILUREEnable,parameter,XnRETRIEVEUECONTEXTFAILURE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,96,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnRETRIEVEUECONTEXTREQUESTEnable,parameter,XnRETRIEVEUECONTEXTREQUEST信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,94,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnRETRIEVEUECONTEXTRESPONSEEnable,parameter,XnRETRIEVEUECONTEXTRESPONSE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,95,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnRRCTRANSFEREnable,parameter,XnRRCTRANSFER信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,119,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnS-NODEADDITIONREQUESTACKNOWLEDGEEnable,parameter,XnS-NODEADDITIONREQUESTACKNOWLEDGE信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,101,
CMCC_5G_EXT_PICO_V1.9.4,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.XnS-NODEADDITIONREQUESTEnable,parameter,XnS-NODEADDITIONREQUEST信令软采开关,RW,boolean,create_new_command_group+insert_standard_param,,no,no,,,Xn口采集配置策略,Device.FAP.SCMgmt.Config.{i}.,DEVICE_FAP_SCMGMT_CONFIG,LST CONFIG;MOD CONFIG;ADD CONFIG;RMV CONFIG,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,ST,100,
