path,entry_type,access,data_type,old_target_chapter_code,old_target_chapter_name,old_target_node_name,old_target_object_path,old_target_group_code,old_candidate_commands,rematch_decision,rematch_confidence,matched_chapter_code,matched_chapter_name,matched_group_name,matched_object_path,matched_group_code,matched_candidate_commands,match_source_type,match_source_file,match_reason,doc_category,doc_source_file,doc_source_sheet,doc_source_row
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.CellId,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_5GCELL,LST 5_GCELL;MOD 5_GCELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.GnbId,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_5GCELL,LST 5_GCELL;MOD 5_GCELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.GnbIdLength,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_5GCELL,LST 5_GCELL;MOD 5_GCELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.PCI,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_5GCELL,LST 5_GCELL;MOD 5_GCELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.PLMNID,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_5GCELL,LST 5_GCELL;MOD 5_GCELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.QOFFSET,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_5GCELL,LST 5_GCELL;MOD 5_GCELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.SSB,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_5GCELL,LST 5_GCELL;MOD 5_GCELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.TAC,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLIST_5GCELL,LST 5_GCELL;MOD 5_GCELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.Blacklisted,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.CID,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.CIO,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.EUTRACarrierARFCN,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.PLMNID,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.PhyCellID,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.QOffset,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.RSTxPower,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_ACCES_MODE,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_CP_DL,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_CP_UL,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_CSGId,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_CSGIndicator,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_DL_BW,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_EUTRAULEarfcn,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_IntraFreqNeighPCI,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_IsBarred,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_LteBand,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_NUM_ANTENNA,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_PrachCfgPresent,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_PrachConfigIndex,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_PrachFrqOffset,parameter,READ_WRITE,STRING,SI,邻区参数管理,{i},Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_RAN_NEIGHBORLISTINUSE_LTECELL,LST LTECELL;MOD LTECELL,YES_EXISTING_JSON_PARENT_GROUP,medium,SF,小区服务参数管理（总体）,FAP 载波基本配置,Device.Services.FAPService.{i}.,,,json_seed_and_catalog_existing_group,omcgo/internal/config/parammodel/mmlstandardloader/seeds/cmcc_tdlte_v23.json; omcgo/datamodels/mml-catalog/cmcc-tdlte-v2.3.json,参数 path 位于现有 JSON/seed 分组对象路径之下，可挂到该父分组；需确认是否过宽,,,,
